customer,black acrylic maxi,black bengaline culottes,black cloth long coat,black cloth medium coat,black cotton culottes,black cotton printed shirt,black crepe long coat,black crepe trapeze dress,black devore solid color top,black embossed culottes,black embossed doll dress,black embossed jumpsuit,black embossed long dress,black embossed short sleeves,black faux leather long sleeve,black faux leather short coat,black foam rubber long coat,black frise kimono dress,black georgette culottes,black georgette doll dress,black georgette drop sleeve,black georgette gitana skirt,black georgette jumpsuit,black georgette long dress,black georgette long sleeve,black georgette short sleeves,black georgette sleeveless,black lace sleeveless,black lurex solid color top,black matte jersey solid color top,black milano stitch culottes,black nice long sleeve,black nice medium cardigan,black nice short cardigan,black nice short sleeves,black polyviscous culottes,black satin cotton culottes,black scuba crepe culottes,black scuba crepe doll dress,black scuba crepe drop sleeve,black scuba crepe long sleeve,black silky satin culottes,black silky satin long dress,black silky satin sleeveless,black technical culottes,black tulle doll dress,black tulle long dress,black tulle patterned top,black viscose twill culottes,blue chambree culottes,blue dark jeans culottes,blue heavy jeans culottes,blue light jeans culottes,brown acrylic kimono dress,brown cotton culottes,brown embossed drop sleeve,brown frise kimono dress,brown georgette long sleeve,brown matte jersey doll dress,brown nice long sleeve,green bengaline culottes,green bengaline drop sleeve,green cotton culottes,green georgette doll dress,green viscose twill culottes,grey acrylic kimono dress,grey acrylic long sleeve,grey acrylic maxi,grey cotton culottes,grey frise kimono dress,grey georgette doll dress,grey lurex solid color top,grey matte jersey printed shirt,grey nice long sleeve,grey polyviscous culottes,grey polyviscous trapeze dress,grey scuba crepe culottes,red georgette long dress,red georgette sleeveless,violet bengaline culottes,violet frise kimono dress,violet georgette doll dress,violet georgette long sleeve,violet georgette short sleeves,violet georgette sleeveless,violet lurex solid color top,violet nice long sleeve,violet silky satin long dress,violet silky satin sleeveless,white cotton printed shirt,white georgette long dress,white georgette long sleeve,white georgette short sleeves,white georgette sleeveless,white matte jersey printed shirt,white silky satin culottes,white tulle patterned top,white viscose twill short sleeves,yellow crepe trapeze dress,yellow georgette short sleeves
193813.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
193858.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
194131.0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
194136.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
194178.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
194181.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
194219.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
194277.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
194320.0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False
194367.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
194374.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
194415.0,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
194590.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
