,support,itemsets
4603,0.013447671019294484,"frozenset({'black embossed doll dress', 'black georgette doll dress', 'blue dark jeans culottes'})"
4604,0.012668095887741182,"frozenset({'black embossed doll dress', 'black georgette doll dress', 'blue light jeans culottes'})"
4605,0.012862989670629507,"frozenset({'black embossed doll dress', 'black georgette doll dress', 'violet georgette doll dress'})"
4606,0.012862989670629507,"frozenset({'black embossed doll dress', 'black georgette doll dress', 'violet georgette short sleeves'})"
4607,0.011693626973299552,"frozenset({'black embossed doll dress', 'black georgette doll dress', 'white georgette short sleeves'})"
4608,0.012083414539076203,"frozenset({'white georgette sleeveless', 'black embossed doll dress', 'black georgette doll dress'})"
4609,0.0113038394075229,"frozenset({'black embossed doll dress', 'black georgette long sleeve', 'black georgette long dress'})"
4610,0.013252777236406159,"frozenset({'black embossed doll dress', 'black nice long sleeve', 'black georgette long dress'})"
4611,0.0113038394075229,"frozenset({'black embossed doll dress', 'black scuba crepe culottes', 'black georgette long dress'})"
4612,0.011498733190411226,"frozenset({'black embossed doll dress', 'black georgette long dress', 'black technical culottes'})"
4613,0.010329370493081271,"frozenset({'black embossed doll dress', 'blue dark jeans culottes', 'black georgette long dress'})"
4614,0.010719158058857923,"frozenset({'black matte jersey solid color top', 'black embossed doll dress', 'black georgette long sleeve'})"
4615,0.017540440459949326,"frozenset({'black embossed doll dress', 'black georgette long sleeve', 'black nice long sleeve'})"
4616,0.01227830832196453,"frozenset({'black embossed doll dress', 'black georgette long sleeve', 'black nice short cardigan'})"
4617,0.016176183979731047,"frozenset({'black embossed doll dress', 'black georgette long sleeve', 'black scuba crepe culottes'})"
4618,0.01637107776261937,"frozenset({'black embossed doll dress', 'black georgette long sleeve', 'black technical culottes'})"
4619,0.011498733190411226,"frozenset({'black embossed doll dress', 'black georgette long sleeve', 'blue dark jeans culottes'})"
4620,0.011108945624634574,"frozenset({'black embossed doll dress', 'black georgette long sleeve', 'blue light jeans culottes'})"
4621,0.010719158058857923,"frozenset({'white georgette sleeveless', 'black embossed doll dress', 'black georgette long sleeve'})"
4622,0.011693626973299552,"frozenset({'black embossed doll dress', 'black nice long sleeve', 'black georgette short sleeves'})"
4623,0.010914051841746248,"frozenset({'black embossed doll dress', 'black scuba crepe culottes', 'black georgette short sleeves'})"
4624,0.011498733190411226,"frozenset({'black technical culottes', 'black embossed doll dress', 'black georgette short sleeves'})"
4625,0.010329370493081271,"frozenset({'black embossed doll dress', 'black nice long sleeve', 'black georgette sleeveless'})"
4626,0.013057883453517832,"frozenset({'black matte jersey solid color top', 'black embossed doll dress', 'black nice long sleeve'})"
4627,0.011108945624634574,"frozenset({'black matte jersey solid color top', 'black embossed doll dress', 'black scuba crepe culottes'})"
4628,0.010524264275969596,"frozenset({'black matte jersey solid color top', 'black embossed doll dress', 'black technical culottes'})"
4629,0.014032352367959463,"frozenset({'black embossed doll dress', 'black nice long sleeve', 'black milano stitch culottes'})"
4630,0.012083414539076203,"frozenset({'black embossed doll dress', 'black milano stitch culottes', 'black scuba crepe culottes'})"
4631,0.014227246150847788,"frozenset({'black embossed doll dress', 'black nice long sleeve', 'black nice short cardigan'})"
4632,0.02026895342038589,"frozenset({'black embossed doll dress', 'black nice long sleeve', 'black scuba crepe culottes'})"
4633,0.02026895342038589,"frozenset({'black embossed doll dress', 'black nice long sleeve', 'black technical culottes'})"
4634,0.015201715065289417,"frozenset({'black embossed doll dress', 'blue dark jeans culottes', 'black nice long sleeve'})"
4635,0.0113038394075229,"frozenset({'black embossed doll dress', 'black nice long sleeve', 'blue heavy jeans culottes'})"
4636,0.01695575911128435,"frozenset({'black embossed doll dress', 'black nice long sleeve', 'blue light jeans culottes'})"
4637,0.014227246150847788,"frozenset({'grey nice long sleeve', 'black nice long sleeve', 'black embossed doll dress'})"
4638,0.010719158058857923,"frozenset({'black embossed doll dress', 'black nice long sleeve', 'violet georgette doll dress'})"
4639,0.011108945624634574,"frozenset({'black embossed doll dress', 'black nice long sleeve', 'violet georgette short sleeves'})"
4640,0.010524264275969596,"frozenset({'black embossed doll dress', 'white georgette short sleeves', 'black nice long sleeve'})"
4641,0.012862989670629507,"frozenset({'white georgette sleeveless', 'black embossed doll dress', 'black nice long sleeve'})"
4642,0.011693626973299552,"frozenset({'black embossed doll dress', 'black scuba crepe culottes', 'black nice short cardigan'})"
4643,0.012473202104852855,"frozenset({'black embossed doll dress', 'black nice short cardigan', 'black technical culottes'})"
4644,0.016760865328396025,"frozenset({'black embossed doll dress', 'black scuba crepe culottes', 'black technical culottes'})"
4645,0.013057883453517832,"frozenset({'black embossed doll dress', 'blue dark jeans culottes', 'black scuba crepe culottes'})"
4646,0.011498733190411226,"frozenset({'black embossed doll dress', 'blue light jeans culottes', 'black scuba crepe culottes'})"
4647,0.0113038394075229,"frozenset({'white georgette sleeveless', 'black embossed doll dress', 'black scuba crepe culottes'})"
4648,0.011693626973299552,"frozenset({'black embossed doll dress', 'blue dark jeans culottes', 'black technical culottes'})"
4649,0.010719158058857923,"frozenset({'black embossed doll dress', 'blue light jeans culottes', 'black technical culottes'})"
4650,0.010914051841746248,"frozenset({'black embossed doll dress', 'violet georgette short sleeves', 'black technical culottes'})"
4651,0.012083414539076203,"frozenset({'black embossed doll dress', 'white georgette short sleeves', 'black technical culottes'})"
4652,0.010524264275969596,"frozenset({'white georgette sleeveless', 'black embossed doll dress', 'black technical culottes'})"
4653,0.01227830832196453,"frozenset({'black embossed doll dress', 'blue dark jeans culottes', 'blue light jeans culottes'})"
4654,0.010719158058857923,"frozenset({'black embossed jumpsuit', 'black nice long sleeve', 'black georgette long dress'})"
4655,0.010134476710192944,"frozenset({'black embossed jumpsuit', 'black georgette long dress', 'black technical culottes'})"
4656,0.011108945624634574,"frozenset({'black embossed jumpsuit', 'black georgette long sleeve', 'black nice long sleeve'})"
4657,0.013837458585071136,"frozenset({'black embossed jumpsuit', 'black georgette long sleeve', 'black technical culottes'})"
4658,0.011498733190411226,"frozenset({'black technical culottes', 'black embossed jumpsuit', 'black georgette short sleeves'})"
4659,0.012862989670629507,"frozenset({'black embossed jumpsuit', 'black nice long sleeve', 'black scuba crepe culottes'})"
4660,0.01559150263106607,"frozenset({'black embossed jumpsuit', 'black nice long sleeve', 'black technical culottes'})"
4661,0.011108945624634574,"frozenset({'black embossed jumpsuit', 'black scuba crepe culottes', 'black technical culottes'})"
4662,0.010914051841746248,"frozenset({'black nice long sleeve', 'black faux leather long sleeve', 'black embossed long dress'})"
4663,0.010134476710192944,"frozenset({'black faux leather long sleeve', 'black scuba crepe culottes', 'black embossed long dress'})"
4664,0.012668095887741182,"frozenset({'black georgette doll dress', 'black nice long sleeve', 'black embossed long dress'})"
4665,0.011108945624634574,"frozenset({'black technical culottes', 'black georgette doll dress', 'black embossed long dress'})"
4666,0.010524264275969596,"frozenset({'black nice long sleeve', 'black georgette long dress', 'black embossed long dress'})"
4667,0.010134476710192944,"frozenset({'black technical culottes', 'black georgette long dress', 'black embossed long dress'})"
4668,0.010329370493081271,"frozenset({'black georgette long sleeve', 'black nice long sleeve', 'black embossed long dress'})"
4669,0.010914051841746248,"frozenset({'black technical culottes', 'black georgette long sleeve', 'black embossed long dress'})"
4670,0.014227246150847788,"frozenset({'black nice long sleeve', 'black scuba crepe culottes', 'black embossed long dress'})"
4671,0.014811927499512765,"frozenset({'black technical culottes', 'black nice long sleeve', 'black embossed long dress'})"
4672,0.010524264275969596,"frozenset({'blue dark jeans culottes', 'black nice long sleeve', 'black embossed long dress'})"
4673,0.010134476710192944,"frozenset({'black nice long sleeve', 'blue light jeans culottes', 'black embossed long dress'})"
4674,0.013057883453517832,"frozenset({'black technical culottes', 'black scuba crepe culottes', 'black embossed long dress'})"
4675,0.010524264275969596,"frozenset({'black technical culottes', 'blue dark jeans culottes', 'black embossed long dress'})"
4676,0.010524264275969596,"frozenset({'black embossed short sleeves', 'black georgette doll dress', 'black faux leather long sleeve'})"
4677,0.010329370493081271,"frozenset({'black georgette long sleeve', 'black embossed short sleeves', 'black faux leather long sleeve'})"
4678,0.011498733190411226,"frozenset({'black embossed short sleeves', 'black faux leather long sleeve', 'black georgette short sleeves'})"
4679,0.015396608848177742,"frozenset({'black embossed short sleeves', 'black nice long sleeve', 'black faux leather long sleeve'})"
4680,0.011693626973299552,"frozenset({'black embossed short sleeves', 'black faux leather long sleeve', 'black scuba crepe culottes'})"
4681,0.015006821282401092,"frozenset({'black embossed short sleeves', 'black faux leather long sleeve', 'black technical culottes'})"
4682,0.014227246150847788,"frozenset({'black georgette long sleeve', 'black georgette doll dress', 'black embossed short sleeves'})"
4683,0.014227246150847788,"frozenset({'black embossed short sleeves', 'black georgette doll dress', 'black georgette short sleeves'})"
4684,0.010524264275969596,"frozenset({'black embossed short sleeves', 'black georgette doll dress', 'black milano stitch culottes'})"
4685,0.018709803157279284,"frozenset({'black embossed short sleeves', 'black georgette doll dress', 'black nice long sleeve'})"
4686,0.010914051841746248,"frozenset({'black embossed short sleeves', 'black georgette doll dress', 'black nice short cardigan'})"
4687,0.012862989670629507,"frozenset({'black embossed short sleeves', 'black georgette doll dress', 'black scuba crepe culottes'})"
4688,0.01598129019684272,"frozenset({'black embossed short sleeves', 'black georgette doll dress', 'black technical culottes'})"
4689,0.011108945624634574,"frozenset({'black georgette doll dress', 'black embossed short sleeves', 'blue dark jeans culottes'})"
4690,0.0113038394075229,"frozenset({'black embossed short sleeves', 'black georgette doll dress', 'violet georgette short sleeves'})"
4691,0.010719158058857923,"frozenset({'black embossed short sleeves', 'black georgette doll dress', 'white georgette short sleeves'})"
4692,0.016176183979731047,"frozenset({'black georgette long sleeve', 'black embossed short sleeves', 'black georgette short sleeves'})"
4693,0.017540440459949326,"frozenset({'black georgette long sleeve', 'black embossed short sleeves', 'black nice long sleeve'})"
4694,0.011888520756187878,"frozenset({'black georgette long sleeve', 'black embossed short sleeves', 'black scuba crepe culottes'})"
4695,0.019684272071720913,"frozenset({'black georgette long sleeve', 'black embossed short sleeves', 'black technical culottes'})"
